item_id,restaurant,name,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,cholesterol_mg,fiber_g,restaurant_id
1275,Chick-fil-a,BARQ'S ROOT BEER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1276,Chick-fil-a,BOTTLED COCA-COLA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1277,Chick-fil-a,BOTTLED COKE ZERO SUGAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1278,Chick-fil-a,BOTTLED DIET COKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1279,Chick-fil-a,BOTTLED DIET DR PEPPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1280,Chick-fil-a,BOTTLED DIET LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1281,Chick-fil-a,BOTTLED DR PEPPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1282,Chick-fil-a,BOTTLED LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1283,Chick-fil-a,BOTTLED POWERADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1284,Chick-fil-a,BOTTLED SPRITE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1285,Chick-fil-a,BOTTLED SWEET TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1286,Chick-fil-a,BOTTLED UNSWEET TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1287,Chick-fil-a,BREAKFAST FILETS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1288,Chick-fil-a,Buddy Fruits Apple Sauce,45,NULL,NULL,NULL,NULL,NULL,NULL,8
1289,Chick-fil-a,BUDDY FRUITS APPLE SAUCE (SIDE),45,0,12,0,0,0,1,8
1290,Chick-fil-a,BUTTERED BISCUIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1291,Chick-fil-a,Buttered Biscuit,290,NULL,NULL,NULL,NULL,NULL,NULL,8
1292,Chick-fil-a,BUTTERED BISCUIT,290,15,37,4,760,0,2,8
1293,Chick-fil-a,CAFFEINE FREE DIET COKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1294,Chick-fil-a,CATERING COFFEE (CATERING),25,0,0,3,55,0,0,8
1295,Chick-fil-a,CHEESE SAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1296,Chick-fil-a,"CHICK-FIL-A BREAKFAST FILET, PROTEIN ONÉ",160,8,8,15,750,45,0,8
1297,Chick-fil-a,CHICK-FIL-A CHICK-N-MINISª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1298,Chick-fil-a,Chick-fil-A Chick-n-Minisª,360,NULL,NULL,NULL,NULL,NULL,NULL,8
1299,Chick-fil-a,CHICK-FIL-A CHICK-N-MINISª 4 CT MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1300,Chick-fil-a,CHICK-FIL-A CHICK-N-STRIPS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1301,Chick-fil-a,Chick-fil-A Chick-n-Strips,310,NULL,NULL,NULL,NULL,NULL,NULL,8
1302,Chick-fil-a,CHICK-FIL-A CHICK-N-STRIPS KID'S MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1303,Chick-fil-a,Chick-fil-A Chick-n-Strips Kid's Meal,200,NULL,NULL,NULL,NULL,NULL,NULL,8
1304,Chick-fil-a,CHICK-FIL-A CHICKEN BISCUIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1305,Chick-fil-a,Chick-fil-A Chicken Biscuit,460,NULL,NULL,NULL,NULL,NULL,NULL,8
1306,Chick-fil-a,CHICK-FIL-A CHICKEN BISCUIT,460,23,45,19,1510,45,2,8
1307,Chick-fil-a,CHICK-FIL-A CHICKEN BISCUIT MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1308,Chick-fil-a,CHICK-FIL-A CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1309,Chick-fil-a,Chick-fil-A Chicken Sandwich,440,NULL,NULL,NULL,NULL,NULL,NULL,8
1310,Chick-fil-a,CHICK-FIL-A CHICKEN SANDWICH,440,17,41,29,1400,70,1,8
1311,Chick-fil-a,CHICK-FIL-A CHICKEN SANDWICH (CATERING),440,17,41,29,1400,70,1,8
1312,Chick-fil-a,CHICK-FIL-A COOL WRAP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1313,Chick-fil-a,Chick-fil-A Cool Wrap,350,NULL,NULL,NULL,NULL,NULL,NULL,8
1314,Chick-fil-a,CHICK-FIL-A COOL WRAP MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1315,Chick-fil-a,CHICK-FIL-A DELUXE MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1316,Chick-fil-a,CHICK-FIL-A DELUXE SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1317,Chick-fil-a,Chick-fil-A Deluxe Sandwich,500,NULL,NULL,NULL,NULL,NULL,NULL,8
1318,Chick-fil-a,CHICK-FIL-A DELUXE SANDWICH WITH AMERICÉ,500,22,44,32,1640,85,2,8
1319,Chick-fil-a,CHICK-FIL-A DELUXE SANDWICH WITH COLBY É,530,24,44,35,1550,90,2,8
1320,Chick-fil-a,CHICK-FIL-A DELUXE SANDWICH WITH PEPPERÉ,520,24,44,34,1550,90,2,8
1321,Chick-fil-a,CHICK-FIL-A DELUXE SANDWICH WITHOUT CHEÉ,450,17,43,30,1410,70,2,8
1322,Chick-fil-a,CHICK-FIL-A DIET LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1323,Chick-fil-a,Chick-fil-A Diet Lemonade,50,NULL,NULL,NULL,NULL,NULL,NULL,8
1324,Chick-fil-a,"CHICK-FIL-A DIET LEMONADE, GALLON",460,2,126,3,95,0,2,8
1325,Chick-fil-a,"CHICK-FIL-A DIET LEMONADE, GALLON (CATEÉ",460,2,126,3,95,0,2,8
1326,Chick-fil-a,"CHICK-FIL-A DIET LEMONADE, LARGE",80,0,21,0,15,0,0,8
1327,Chick-fil-a,"CHICK-FIL-A DIET LEMONADE, MEDIUM",50,0,14,0,10,0,0,8
1328,Chick-fil-a,"CHICK-FIL-A DIET LEMONADE, SMALL",30,0,8,0,5,0,0,8
1329,Chick-fil-a,"CHICK-FIL-A FILET, PROTEIN ONLY",250,12,12,24,1120,70,0,8
1330,Chick-fil-a,CHICK-FIL-A GRILLED CHICKEN CLUB SANDWIÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1331,Chick-fil-a,Chick-fil-A Grilled Chicken Club SandwiÉ,520,NULL,NULL,NULL,NULL,NULL,NULL,8
1332,Chick-fil-a,CHICK-FIL-A LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1333,Chick-fil-a,Chick-fil-A Lemonade,220,NULL,NULL,NULL,NULL,NULL,NULL,8
1334,Chick-fil-a,"CHICK-FIL-A LEMONADE, GALLON",2090,1,549,2,95,0,2,8
1335,Chick-fil-a,"CHICK-FIL-A LEMONADE, GALLON (CATERING)",2090,1,549,2,95,0,2,8
1336,Chick-fil-a,"CHICK-FIL-A LEMONADE, LARGE",300,0,78,0,15,0,0,8
1337,Chick-fil-a,"CHICK-FIL-A LEMONADE, MEDIUM",220,0,58,0,10,0,0,8
1338,Chick-fil-a,"CHICK-FIL-A LEMONADE, SMALL",130,0,33,0,5,0,0,8
1339,Chick-fil-a,CHICK-FIL-A NUGGETS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1340,Chick-fil-a,Chick-fil-A Nuggets,250,NULL,NULL,NULL,NULL,NULL,NULL,8
1341,Chick-fil-a,CHICK-FIL-A NUGGETS MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1342,Chick-fil-a,"CHICK-FIL-A NUGGETS, 12 COUNT",380,17,16,40,1820,125,0,8
1343,Chick-fil-a,"CHICK-FIL-A NUGGETS, 12 COUNT (CATERINGÉ",380,17,16,40,1820,125,0,8
1344,Chick-fil-a,"CHICK-FIL-A NUGGETS, 30 COUNT",970,46,35,103,3660,285,4,8
1345,Chick-fil-a,"CHICK-FIL-A NUGGETS, 4 COUNT",130,6,5,13,610,40,0,8
1346,Chick-fil-a,"CHICK-FIL-A NUGGETS, 4 COUNT (CATERING)",130,6,5,13,610,40,0,8
1347,Chick-fil-a,"CHICK-FIL-A NUGGETS, 6 COUNT",190,9,8,20,910,65,0,8
1348,Chick-fil-a,"CHICK-FIL-A NUGGETS, 6 COUNT (CATERING)",190,9,8,20,910,65,0,8
1349,Chick-fil-a,"CHICK-FIL-A NUGGETS, 8 COUNT",250,11,11,27,1210,85,0,8
1350,Chick-fil-a,"CHICK-FIL-A NUGGETS, 8 COUNT (CATERING)",250,11,11,27,1210,85,0,8
1351,Chick-fil-a,CHICK-FIL-A SANDWICH MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1352,Chick-fil-a,Chick-fil-A Sauce,140,NULL,NULL,NULL,NULL,NULL,NULL,8
1353,Chick-fil-a,CHICK-FIL-A SAUCE,140,13,6,0,170,10,0,8
1354,Chick-fil-a,"CHICK-FIL-A SAUCE, 8 OZ (CATERING)",1140,103,50,2,1390,70,0,8
1355,Chick-fil-a,CHICK-FIL-A SPICY CHICKEN SANDWICH MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1356,Chick-fil-a,CHICK-FIL-A WAFFLE POTATO FRIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1357,Chick-fil-a,Chick-fil-A Waffle Potato Fries,420,NULL,NULL,NULL,NULL,NULL,NULL,8
1358,Chick-fil-a,"CHICK-FIL-A WAFFLE POTATO FRIES, LARGE É",550,32,60,7,320,0,6,8
1359,Chick-fil-a,"CHICK-FIL-A WAFFLE POTATO FRIES, MEDIUMÉ",420,24,45,5,240,0,5,8
1360,Chick-fil-a,"CHICK-FIL-A WAFFLE POTATO FRIES, SMALL É",320,19,35,4,190,0,4,8
1361,Chick-fil-a,CHICK-N-MINIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1362,Chick-fil-a,CHICK-N-MINIS,360,13,41,19,1050,60,2,8
1363,Chick-fil-a,CHICK-N-MINIS 4 CT MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1364,Chick-fil-a,CHICK-N-STRIPS MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1365,Chick-fil-a,"CHICK-N-STRIPS, 1 COUNT",100,4,5,10,290,25,0,8
1366,Chick-fil-a,"CHICK-N-STRIPS, 2 COUNT",200,9,11,19,580,50,0,8
1367,Chick-fil-a,"CHICK-N-STRIPS, 3 COUNT",310,14,16,29,870,75,0,8
1368,Chick-fil-a,"CHICK-N-STRIPS, 4 COUNT",410,19,22,39,1150,100,0,8
1369,Chick-fil-a,CHICK-N-STRIPSª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1370,Chick-fil-a,CHICK-N-STRIPSª KID'S MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1371,Chick-fil-a,CHICK-N-STRIPSª MEAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1372,Chick-fil-a,CHICKEN NOODLE SOUP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1373,Chick-fil-a,Chicken Noodle Soup,145,NULL,NULL,NULL,NULL,NULL,NULL,8
1374,Chick-fil-a,"CHICKEN NOODLE SOUP, BOWL (SIDE)",230,5,29,16,1880,55,3,8
1375,Chick-fil-a,"CHICKEN NOODLE SOUP, CUP (SIDE)",120,3,16,9,1040,30,1,8
1376,Chick-fil-a,CHICKEN TORTILLA SOUP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1377,Chick-fil-a,"CHICKEN, EGG & CHEESE BAGEL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1378,Chick-fil-a,"CHICKEN, EGG & CHEESE BAGEL",500,20,50,29,1470,215,3,8
1379,Chick-fil-a,"CHICKEN, EGG, & CHEESE BAGEL MEAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1380,Chick-fil-a,"CHILI LIME PEPITAS, SALAD TOPPING",80,7,2,4,50,0,0,8
1381,Chick-fil-a,CHILLED CHICK-FIL-A NUGGETS TRAY (PER NÉ,30,1,1,3,150,10,0,8
1382,Chick-fil-a,CHILLED CHICK-FIL-A NUGGETS TRAY (PER NÉ,30,1,1,3,150,10,0,8
1383,Chick-fil-a,CHILLED CHICK-FIL-A NUGGETS TRAY (PER NÉ,30,1,1,3,150,10,0,8
1384,Chick-fil-a,CHILLED CHICK-N-STRIPS TRAY (PER CHICK-É,110,5,6,10,300,25,0,8
1385,Chick-fil-a,CHILLED CHICK-N-STRIPS TRAY (PER CHICK-É,110,5,6,10,300,25,0,8
1386,Chick-fil-a,CHILLED CHICK-N-STRIPS TRAY (PER CHICK-É,110,5,6,10,300,25,0,8
1387,Chick-fil-a,CHILLED GRILLED CHICKEN SUB SANDWICH (CÉ,440,12,47,35,840,90,4,8
1388,Chick-fil-a,CHILLED GRILLED CHICKEN SUB SANDWICH TRÉ,220,6,24,18,450,50,2,8
1389,Chick-fil-a,CHILLED GRILLED CHICKEN SUB SANDWICH TRÉ,220,6,24,18,450,50,2,8
1390,Chick-fil-a,CHILLED GRILLED CHICKEN SUB SANDWICH TRÉ,220,6,24,18,450,50,2,8
1391,Chick-fil-a,CHOCOLATE CHUNK COOKIE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1392,Chick-fil-a,Chocolate Chunk Cookie,370,NULL,NULL,NULL,NULL,NULL,NULL,8
1393,Chick-fil-a,CHOCOLATE CHUNK COOKIE,350,16,49,4,210,20,2,8
1394,Chick-fil-a,CHOCOLATE CHUNK COOKIE TRAY (PER COOKIEÉ,350,16,49,4,210,20,2,8
1395,Chick-fil-a,CHOCOLATE CHUNK COOKIE TRAY (PER COOKIEÉ,350,16,49,4,210,20,2,8
1396,Chick-fil-a,CHOCOLATE FUDGE BROWNIE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1397,Chick-fil-a,Chocolate Fudge Brownie,380,NULL,NULL,NULL,NULL,NULL,NULL,8
1398,Chick-fil-a,CHOCOLATE MILKSHAKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1399,Chick-fil-a,Chocolate Milkshake,590,NULL,NULL,NULL,NULL,NULL,NULL,8
1400,Chick-fil-a,"CHOCOLATE MILKSHAKE, LARGE",740,26,114,15,470,95,5,8
1401,Chick-fil-a,"CHOCOLATE MILKSHAKE, SMALL",590,22,87,12,380,80,4,8
1402,Chick-fil-a,COBB SALAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1403,Chick-fil-a,Cobb Salad,850,NULL,NULL,NULL,NULL,NULL,NULL,8
1404,Chick-fil-a,COBB SALAD WITH CHICK-N-STRIPS,600,31,37,44,1350,205,4,8
1405,Chick-fil-a,COBB SALAD WITH GRILLED FILET (COLD),390,19,22,36,860,200,4,8
1406,Chick-fil-a,COBB SALAD WITH GRILLED FILET (WARM),390,19,22,36,860,200,4,8
1407,Chick-fil-a,COBB SALAD WITH GRILLED NUGGETS,400,20,22,35,900,195,5,8
1408,Chick-fil-a,COBB SALAD WITH NUGGETS,540,29,31,41,1700,210,4,8
1409,Chick-fil-a,COBB SALAD WITH SPICY GRILLED FILET,400,19,22,35,1250,195,5,8
1410,Chick-fil-a,COBB SALAD WITHOUT CHICKEN,290,17,20,15,490,130,4,8
1411,Chick-fil-a,COCA-COLA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1412,Chick-fil-a,Coca-Cola,140,NULL,NULL,NULL,NULL,NULL,NULL,8
1413,Chick-fil-a,COCA-COLA CHERRY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1414,Chick-fil-a,"COCA-COLA, LARGE",310,0,86,0,100,0,0,8
1415,Chick-fil-a,"COCA-COLA, MEDIUM",190,0,54,0,60,0,0,8
1416,Chick-fil-a,"COCA-COLA, SMALL",130,0,36,0,40,0,0,8
1417,Chick-fil-a,Coffee,0,NULL,NULL,NULL,NULL,NULL,NULL,8
1418,Chick-fil-a,COFFEE,0,0,0,0,10,0,0,8
1419,Chick-fil-a,"COFFEE, LARGE",0,0,0,0,15,0,0,8
1420,Chick-fil-a,"COFFEE, SMALL",0,0,0,0,10,0,0,8
1421,Chick-fil-a,COKE ZERO SUGAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1422,Chick-fil-a,"COLBY JACK CHEESE, SANDWICH TOPPING",80,7,0,5,140,20,0,8
1423,Chick-fil-a,COOKIES & CREAM MILKSHAKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1424,Chick-fil-a,Cookies & Cream Milkshake,630,NULL,NULL,NULL,NULL,NULL,NULL,8
1425,Chick-fil-a,"COOKIES & CREAM MILKSHAKE, LARGE",780,31,111,16,570,95,5,8
1426,Chick-fil-a,"COOKIES & CREAM MILKSHAKE, SMALL",610,25,85,12,440,80,3,8
1427,Chick-fil-a,Creamy Salsa Dressing,290,NULL,NULL,NULL,NULL,NULL,NULL,8
1428,Chick-fil-a,CREAMY SALSA DRESSING,290,31,2,1,630,25,0,8
1429,Chick-fil-a,"CRISPY BELL PEPPERS, SALAD TOPPING",80,6,6,1,75,0,0,8
1430,Chick-fil-a,DASANI BOTTLED WATER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1431,Chick-fil-a,DASANI Bottled Water,0,NULL,NULL,NULL,NULL,NULL,NULL,8
1432,Chick-fil-a,"DECAF COFFEE, 96 OZ (CATERING)",25,0,0,3,55,0,0,8
1433,Chick-fil-a,"DECAF COFFEE, LARGE",0,0,0,0,15,0,0,8
1434,Chick-fil-a,"DECAF COFFEE, SMALL",5,0,0,0,5,0,0,8
1435,Chick-fil-a,DIET COKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1436,Chick-fil-a,DIET DR PEPPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
1437,Cook Out,ADD CHICKEN STRIP CLUB,850,48,70,39,2540,85,2,9
1438,Cook Out,BACON CHEDDAR HOT DOG,520,29,47,19,1490,50,0,9
1439,Cook Out,BACON RANCH WRAP,420,28,24,20,1050,60,1,9
1440,Cook Out,BBQ PLATE,980,43,105,35,2450,95,10,9
1441,Cook Out,BEEF QUESADILLA,510,29,42,22,850,65,1,9
1442,Cook Out,BIG DOUBLE HAMBURGER,310,13,27,20,125,60,0,9
1443,Cook Out,BLT SANDWICH,390,25,29,15,1050,35,0,9
1444,Cook Out,CAJUN WRAP,500,27,44,25,1290,55,2,9
1445,Cook Out,CHAR-GRILLED CHICKEN BREAST,380,17,29,25,580,60,0,9
1446,Cook Out,"CHAR-GRILLED CHICKEN BREAST, ADD BARBEQÉ",380,17,29,25,710,60,0,9
1447,Cook Out,"CHAR-GRILLED CHICKEN BREAST, ADD CAJUN É",380,0,1,0,160,0,0,9
1448,Cook Out,"CHAR-GRILLED CHICKEN BREAST, ADD CHEDDAÉ",530,30,32,33,1250,85,0,9
1449,Cook Out,"CHAR-GRILLED CHICKEN BREAST, ADD CLUB SÉ",570,17,29,25,580,60,0,9
1450,Cook Out,"CHAR-GRILLED CHICKEN BREAST, ADD ORGINAÉ",390,18,31,25,620,60,0,9
1451,Cook Out,CHEERWINE FLOAT,400,11,69,10,300,35,0,9
1452,Cook Out,"CHEERWINE, HUGE",290,0,81,0,50,0,0,9
1453,Cook Out,"CHEERWINE, LARGE",220,0,60,0,35,0,0,9
1454,Cook Out,"CHEERWINE, REGULAR",140,0,40,0,25,0,0,9
1455,Cook Out,"CHEERWINE, SMALL",110,0,30,0,20,0,0,9
1456,Cook Out,CHEESE CURDS FULL ORDER,300,19,14,16,560,65,0,9
1457,Cook Out,CHEESE CURDS SIDE,150,10,7,8,280,30,0,9
1458,Cook Out,CHEESE DOG,150,3,25,3,410,5,0,9
1459,Cook Out,CHEESE QUESADILLA,360,23,24,13,640,40,1,9
1460,Cook Out,CHICKEN NUGGEST FULL ORDER,240,18,12,16,540,95,0,9
1461,Cook Out,CHICKEN NUGGETS SIDE,140,11,7,10,320,55,0,9
1462,Cook Out,CHICKEN QUESADILLA,450,28,31,19,790,55,1,9
1463,Cook Out,CHICKEN STRIP SANDWICH,670,32,71,28,1800,45,2,9
1464,Cook Out,"CHICKEN STRIPS, 3",660,33,60,36,2130,60,3,9
1465,Cook Out,"COCA-COLA ZERO, HUGE",0,0,0,0,15,0,0,9
1466,Cook Out,"COCA-COLA ZERO, LARGE",0,0,0,0,10,0,0,9
1467,Cook Out,"COCA-COLA ZERO, REGULAR",0,0,0,0,10,0,0,9
1468,Cook Out,"COCA-COLA ZERO, SMALL",0,0,0,0,5,0,0,9
1469,Cook Out,"COCA-COLA, HUGE",280,0,78,0,0,0,0,9
1470,Cook Out,"COCA-COLA, LARGE",210,0,59,0,0,0,0,9
1471,Cook Out,"COCA-COLA, REGULAR",140,0,39,0,0,0,0,9
1472,Cook Out,"COCA-COLA, SMALL",110,0,29,0,0,0,0,9
1473,Cook Out,COKE FLOAT,400,11,69,10,290,35,0,9
1474,Cook Out,COOK OUT FRIES,470,21,49,7,1340,10,5,9
1475,Cook Out,COOK OUT ROUNDS FULL ORDER,300,17,30,8,750,25,5,9
1476,Cook Out,COOK OUT ROUNDS SIDE,150,8,15,4,370,10,2,9
1477,Cook Out,COOK OUT STYLE HOT DOG,380,20,29,11,1120,35,1,9
1478,Cook Out,CORN DOG,220,11,26,5,440,20,0,9
1479,Cook Out,"DIET COKE, HUGE",0,0,0,0,20,0,0,9
1480,Cook Out,"DIET COKE, LARGE",0,0,0,0,15,0,0,9
1481,Cook Out,"DIET COKE, REGULAR",0,0,0,0,10,0,0,9
1482,Cook Out,"DIET COKE, SMALL",0,0,0,0,10,0,0,9
1483,Cook Out,"DR. PEPPER, HUGE",280,0,74,0,90,0,0,9
1484,Cook Out,"DR. PEPPER, LARGE",210,0,56,0,70,0,0,9
1485,Cook Out,"DR. PEPPER, REGULAR",140,0,37,0,45,0,0,9
1486,Cook Out,"DR. PEPPER, SMALL",110,0,28,0,35,0,0,9
1487,Cook Out,"FANTA ORANGE, HUGE",300,0,89,0,85,0,0,9
1488,Cook Out,"FANTA ORANGE, LARGE",230,0,67,0,65,0,0,9
1489,Cook Out,"FANTA ORANGE, REGULAR",150,0,45,0,45,0,0,9
1490,Cook Out,"FANTA ORANGE, SMALL",110,0,33,0,30,0,0,9
1491,Cook Out,"FRESH BREWED SWEET TEA, HUGE",330,0,148,0,0,0,0,9
1492,Cook Out,"FRESH BREWED SWEET TEA, LARGE",250,0,111,0,0,0,0,9
1493,Cook Out,"FRESH BREWED SWEET TEA, REGULAR",240,0,74,0,0,0,0,9
1494,Cook Out,"FRESH BREWED SWEET TEA, SMALL",180,0,56,0,0,0,0,9
1495,Cook Out,"FRESH BREWED TEA, HUGE",0,0,0,0,0,0,0,9
1496,Cook Out,"FRESH BREWED TEA, LARGE",0,0,0,0,0,0,0,9
1497,Cook Out,"FRESH BREWED TEA, REGULAR",0,0,0,0,0,0,0,9
1498,Cook Out,"FRESH BREWED TEA, SMALL",0,0,0,0,0,0,0,9
1499,Cook Out,"HAMBURGER, ADD CHEDDAR STYLE",230,20,5,8,730,30,0,9
1500,Cook Out,"HAMBURGER, ADD COOK OUT STYLE",120,5,7,3,520,10,1,9
1501,Cook Out,"HAMBURGER, ADD EVERYTHING STYLE",90,8,5,1,300,5,1,9
1502,Cook Out,"HAMBURGER, ADD OUT WEST STYLE",200,18,4,8,680,25,0,9
1503,Cook Out,"HAMBURGER, ADD STEAK STYLE",90,8,5,1,140,5,1,9
1504,Cook Out,"HI-C FRUIT PUNCH, HUGE",320,0,89,0,110,0,0,9
1505,Cook Out,"HI-C FRUIT PUNCH, LARGE",240,0,67,0,80,0,0,9
1506,Cook Out,"HI-C FRUIT PUNCH, REGULAR",160,0,45,0,55,0,0,9
1507,Cook Out,"HI-C FRUIT PUNCH, SMALL",120,0,33,0,40,0,0,9
1508,Cook Out,"HI-C POPPIN' PINK LEMONADE, HUGE",280,0,73,0,130,0,0,9
1509,Cook Out,"HI-C POPPIN' PINK LEMONADE, LARGE",210,0,55,0,100,0,0,9
1510,Cook Out,"HI-C POPPIN' PINK LEMONADE, REGULAR",140,0,37,0,65,0,0,9
1511,Cook Out,"HI-C POPPIN' PINK LEMONADE, SMALL",110,0,27,0,50,0,0,9
1512,Cook Out,HONEY MUSTARD WRAP,520,28,46,25,1280,55,2,9
1513,Cook Out,HOT DOG,260,15,22,8,600,25,0,9
1514,Cook Out,HUGE 1/2 LB HAMBURGER,520,26,27,40,410,130,0,9
1515,Cook Out,HUSHPUPPIES FULL ORDER,600,18,93,3,1440,30,9,9
1516,Cook Out,HUSHPUPPIES SIDE,300,9,47,2,720,15,5,9
1517,Cook Out,LARGE FRIES,690,34,89,7,1370,0,9,9
1518,Cook Out,"MELLOW YELLOW, HUGE",290,0,77,0,30,0,0,9
1519,Cook Out,"MELLOW YELLOW, LARGE",210,0,56,0,25,0,0,9
1520,Cook Out,"MELLOW YELLOW, REGULAR",140,0,38,0,15,0,0,9
1521,Cook Out,"MELLOW YELLOW, SMALL",110,0,29,0,10,0,0,9
1522,Cook Out,MEXI HOT DOG,390,19,29,12,1350,35,1,9
1523,Cook Out,"MILKSHAKE, BANANA BERRY",670,16,123,15,440,50,3,9
1524,Cook Out,"MILKSHAKE, BANANA FUDGE",770,24,130,17,470,50,2,9
1525,Cook Out,"MILKSHAKE, BANANA NUT",700,27,103,15,410,50,3,9
1526,Cook Out,"MILKSHAKE, BANANA PINEAPPLE",570,16,96,15,410,50,2,9
1527,Cook Out,"MILKSHAKE, BANANA PUDDING",780,26,126,16,610,140,2,9
1528,Cook Out,"MILKSHAKE, BLUEBERRY",620,17,107,15,460,55,0,9
1529,Cook Out,"MILKSHAKE, CAPPUCCINO",560,18,86,16,470,60,0,9
1530,Cook Out,"MILKSHAKE, CARAMEL",560,17,91,15,480,55,0,9
1531,Cook Out,"MILKSHAKE, CARAMEL FUDGE",680,21,111,16,510,55,0,9
1532,Cook Out,"MILKSHAKE, CHERRY CHEESECAKE",930,42,119,21,700,170,2,9
1533,Cook Out,"MILKSHAKE, CHERRY COBBLER",840,27,135,17,660,145,2,9
1534,Cook Out,"MILKSHAKE, CHOCOLATE CHERRY",670,17,123,15,470,55,2,9
1535,Cook Out,"MILKSHAKE, CHOCOLATE CHIP",780,32,107,18,470,65,4,9
1536,Cook Out,"MILKSHAKE, CHOCOLATE CHIP MINT",830,32,120,18,470,65,4,9
1537,Cook Out,"MILKSHAKE, CHOCOLATE MALT",670,19,119,17,540,60,0,9
1538,Cook Out,"MILKSHAKE, CHOCOLATE NUT",750,28,119,15,460,55,2,9
1539,Cook Out,"MILKSHAKE, DOUBLE CHOCOLATE",650,17,129,15,470,55,0,9
1540,Cook Out,"MILKSHAKE, FRESH BANANA",540,16,89,15,410,50,2,9
1541,Cook Out,"MILKSHAKE, FRESH PEANUT BUTTER",850,45,91,27,700,55,3,9
1542,Cook Out,"MILKSHAKE, FRESH WATERMELON",650,16,89,15,410,50,1,9
1543,Cook Out,"MILKSHAKE, FUDGE",750,25,122,17,500,55,0,9
1544,Cook Out,"MILKSHAKE, HEATH TOFFEE",700,28,101,15,570,65,0,9
1545,Cook Out,"MILKSHAKE, HERSHEY'S CHOCOLATE",620,18,110,16,480,60,0,9
1546,Cook Out,"MILKSHAKE, HI-C PUNCH",600,17,102,15,450,55,0,9
1547,Cook Out,"MILKSHAKE, M&M",760,27,114,17,470,65,2,9
